id,place_a_id,place_b_id,true_distance_km
IS--SA,IS,SA,6537.943777899992
IS--SB,IS,SB,13929.20034315828
IS--SE,IS,SE,2142.5377258003255
IS--SG,IS,SG,11520.481284181702
IS--SN,IS,SN,5499.655854384067
IS--TH,IS,TH,10103.57728587803
IS--TN,IS,TN,3719.4129673647312
IS--TO,IS,TO,14832.523170426557
IS--TR,IS,TR,4415.215816489796
IS--TZ,IS,TZ,9133.917454639224
IS--UA,IS,UA,3384.94683548762
IS--UG,IS,UG,8335.648441186107
IS--US,IS,US,4522.0245727135625
IS--UY,IS,UY,11379.668043092304
IS--UZ,IS,UZ,6026.97968004123
IS--VN,IS,VN,9553.063970717369
IS--VU,IS,VU,14790.587622627118
IS--WS,IS,WS,13955.22243758964
IS--ZA,IS,ZA,10869.158607048143
IS--ZM,IS,ZM,9798.533921019092
IS--ZW,IS,ZW,10149.219482397159
IT--JO,IT,JO,2352.0128338973996
IT--JP,IT,JP,9880.684200947846
IT--KE,IT,KE,5373.367125832121
IT--KH,IT,KH,9361.864770818007
IT--KR,IT,KR,8990.221254368656
IT--KW,IT,KW,3471.053978994904
IT--LA,IT,LA,8707.89954363261
IT--LB,IT,LB,2203.7045098598487
IT--MA,IT,MA,1903.2092760976723
IT--MG,IT,MG,7637.171288831973
IT--MN,IT,MN,7002.260285069533
IT--MR,IT,MR,3774.7939117306855
IT--MX,IT,MX,10254.982173131564
IT--MY,IT,MY,9712.850057099384
IT--MZ,IT,MZ,7792.122632480582
IT--NA,IT,NA,7152.96924247111
IT--NG,IT,NG,3667.9438428379826
IT--NL,IT,NL,1294.6009270853822
IT--NO,IT,NO,2008.243997050136
IT--NP,IT,NP,6647.0152678210125
IT--NZ,IT,NZ,18548.183630194897
IT--OM,IT,OM,4702.881041636061
IT--PA,IT,PA,9517.371671635088
IT--PE,IT,PE,10857.151296366306
IT--PG,IT,PG,14325.788910208874
IT--PH,IT,PH,10405.066890561595
IT--PK,IT,PK,5309.570036872611
IT--PL,IT,PL,1318.2845538649813
IT--PT,IT,PT,1866.7033208698376
IT--QA,IT,QA,4019.780679743191
IT--RO,IT,RO,1141.1271535612389
IT--RS,IT,RS,723.7054221842911
IT--RU,IT,RU,2380.4991270140295
IT--RW,IT,RW,5169.864518164059
IT--SA,IT,SA,3687.31508886442
IT--SB,IT,SB,15213.529330935113
IT--SE,IT,SE,1980.1731729298174
IT--SG,IT,SG,10029.704091564545
IT--SN,IT,SN,4165.994598971797
IT--TH,IT,TH,8841.845377807338
IT--TN,IT,TN,599.3876845207541
IT--TO,IT,TO,17593.343329897023
IT--TR,IT,TR,1726.7217900116748
IT--TZ,IT,TZ,5825.804280617088
IT--UA,IT,UA,1678.2650237565786
IT--UG,IT,UG,5027.819442318349
IT--US,IT,US,7232.448171181223
IT--UY,IT,UY,11006.27156272016
IT--UZ,IT,UZ,4646.293057758177
IT--VN,IT,VN,8746.234564268761
IT--VU,IT,VU,16485.727503958387
IT--WS,IT,WS,16868.24752210178
IT--ZA,IT,ZA,7658.184796684193
IT--ZM,IT,ZM,6549.815299163682
IT--ZW,IT,ZW,6881.550263865018
JO--JP,JO,JP,9105.174958453272
JO--KE,JO,KE,3679.3975099405657
JO--KH,JO,KH,7364.814233727944
JO--KR,JO,KR,8015.682098623383
JO--KW,JO,KW,1188.5711375796006
JO--LA,JO,LA,6806.503554060942
JO--LB,JO,LB,216.80103324128072
JO--MA,JO,MA,3974.8832514780524
JO--MG,JO,MG,5762.890615165833
JO--MN,JO,MN,6093.782367328492
JO--MR,JO,MR,5405.961766606642
JO--MX,JO,MX,12579.995615161668
JO--MY,JO,MY,7547.850965962524
JO--MZ,JO,MZ,6418.02990309616
JO--NA,JO,NA,6358.7766586320395
JO--NG,JO,NG,3872.33458249941
JO--NL,JO,NL,3375.1371175446884
JO--NO,JO,NO,3622.4306195730383
JO--NP,JO,NP,4755.042263747083
JO--NZ,JO,NZ,16237.525469614664
JO--OM,JO,OM,2410.8223631364754
JO--PA,JO,PA,11815.442804142529
JO--PE,JO,PE,12876.414859179371
JO--PG,JO,PG,12569.797819449144
JO--PH,JO,PH,8708.411853756648
JO--PK,JO,PK,3472.9178730527497
JO--PL,JO,PL,2559.4417942809328
JO--PT,JO,PT,4124.261433810698
JO--QA,JO,QA,1692.7232806569575
JO--RO,JO,RO,1628.7981423564042
JO--RS,JO,RS,1959.535722411954
JO--RU,JO,RU,2647.925748768181
JO--RW,JO,RW,3803.242071464401
JO--SA,JO,SA,1335.3022553508017
JO--SB,JO,SB,13764.67733031114
JO--SE,JO,SE,3323.3305061513947
JO--SG,JO,SG,7862.053268534918
JO--SN,JO,SN,5722.985883017991
JO--TH,JO,TH,6828.989644992483
JO--TN,JO,TN,2420.8992732514102
JO--TO,JO,TO,16714.170334954226
JO--TR,JO,TR,927.2677817744711
JO--TZ,JO,TZ,4220.311771575693
JO--UA,JO,UA,2101.000759441679
JO--UG,JO,UG,3519.000962608515
JO--US,JO,US,9550.068439310315
JO--UY,JO,UY,12127.325410649015
JO--UZ,JO,UZ,3136.588336448829
JO--VN,JO,VN,6959.834473763205
JO--VU,JO,VU,15008.144869169928
JO--WS,JO,WS,16564.794903599075
JO--ZA,JO,ZA,6432.969310045837
JO--ZM,JO,ZM,5304.634920928144
JO--ZW,JO,ZW,5531.794656428988
JP--KE,JP,KE,11264.009284773352
JP--KH,JP,KH,4406.916977777725
JP--KR,JP,KR,1158.5480184415178
JP--KW,JP,KW,8320.761158222627
JP--LA,JP,LA,4147.061383152867
JP--LB,JP,LB,9008.018856215522
JP--MA,JP,MA,11544.941282910848
JP--MG,JP,MG,11410.925228771084
JP--MN,JP,MN,3017.229866541312
JP--MR,JP,MR,13529.593238896136
JP--MX,JP,MX,11318.783890147193
JP--MY,JP,MY,5316.516912091379
JP--MZ,JP,MZ,13127.626098930765
JP--NA,JP,NA,14341.224433781066
JP--NG,JP,NG,12973.378381681048
JP--NL,JP,NL,9314.952522971289
JP--NO,JP,NO,8428.362013784
JP--NP,JP,NP,5170.008943786941
JP--NZ,JP,NZ,9244.785239978763
JP--OM,JP,OM,7756.165490864612
JP--PA,JP,PA,13581.331209975016
JP--PE,JP,PE,15493.501413507556
JP--PG,JP,PG,5058.283273953319
JP--PH,JP,PH,2993.700049787857
JP--PK,JP,PK,5982.697041375959
JP--PL,JP,PL,8602.084790962797
JP--PT,JP,PT,11169.099580139571
JP--QA,JP,QA,8267.612368391501
JP--RO,JP,RO,8903.253798856409
JP--RS,JP,RS,9202.723914628741
JP--RU,JP,RU,7500.447385335149
JP--RW,JP,RW,11912.756042553481
JP--SA,JP,SA,8708.898067343061
JP--SB,JP,SB,5426.525269176748
JP--SE,JP,SE,8189.5682624323
JP--SG,JP,SG,5313.463059765426
JP--SN,JP,SN,13935.316154449201
JP--TH,JP,TH,4607.791688159286
JP--TN,JP,TN,10443.274591647834
JP--TO,JP,TO,7878.9467052105765
JP--TR,JP,TR,8787.214872935936
JP--TZ,JP,TZ,11676.47018662645
JP--UA,JP,UA,8224.583581872374
JP--UG,JP,UG,11537.49007151579
JP--US,JP,US,10926.417792606868
JP--UY,JP,UY,18576.07081605023
JP--UZ,JP,UZ,6007.5510338016375
JP--VN,JP,VN,3673.3588744790786
JP--VU,JP,VU,6635.901209569809
JP--WS,JP,WS,7490.349873415068
JP--ZA,JP,ZA,13501.046885089567
JP--ZM,JP,ZM,12924.217367222718
JP--ZW,JP,ZW,12815.550109441314
KE--KH,KE,KH,7662.538530516556
KE--KR,KE,KR,10114.909688283768
KE--KW,KE,KW,3594.237889791934
KE--LA,KE,LA,7507.543819932747
KE--LB,KE,LB,3893.773348617082
KE--MA,KE,MA,6004.034142085109
KE--MG,KE,MG,2273.3293910009043
KE--MN,KE,MN,8646.383748691089
KE--MR,KE,MR,6163.403485931139
KE--MX,KE,MX,14829.575444959697
KE--MY,KE,MY,7236.589136086184
KE--MZ,KE,MZ,2767.3481394607193
KE--NA,KE,NA,3178.769098028954
KE--NG,KE,NG,3444.024949628264
KE--NL,KE,NL,6651.25998464762
KE--NO,KE,NO,7154.024015085028
KE--NP,KE,NP,6094.249650498996
KE--NZ,KE,NZ,13676.249196022416
KE--OM,KE,OM,3625.152539344355
KE--PA,KE,PA,12936.957115717325
KE--PE,KE,PE,12580.253595968305
KE--PG,KE,PG,12229.31389445756
KE--PH,KE,PH,9425.033674849916
KE--PK,KE,PK,5427.814219869003
KE--PL,KE,PL,6115.97738809343
KE--PT,KE,PT,6454.518927958417
KE--QA,KE,QA,3340.164013305951
KE--RO,KE,RO,5174.5439582782
KE--RS,KE,RS,5357.314809545662
KE--RU,KE,RU,6323.293987631122
KE--RW,KE,RW,755.4306811358798
KE--SA,KE,SA,3062.992722793242
KE--SB,KE,SB,13622.214416268676
KE--SE,KE,SE,6920.326031054763
KE--SG,KE,SG,7467.562130900984
KE--SN,KE,SN,6234.6746306605155
KE--TH,KE,TH,7217.238507509993
KE--TN,KE,TN,5035.009951755296
KE--TO,KE,TO,15746.060454208326
KE--TR,KE,TR,4581.087860826578
KE--TZ,KE,TZ,554.7964784891632
KE--UA,KE,UA,5762.3271818541925
KE--UG,KE,UG,503.3384274617205
KE--US,KE,US,12147.187581604869
KE--UY,KE,UY,10205.533917025108
KE--UZ,KE,UZ,5744.598762087555
KE--VN,KE,VN,7897.709339783662
KE--VU,KE,VU,14317.160363028535
KE--WS,KE,WS,16463.332098710063
KE--ZA,KE,ZA,2855.2050138214963
KE--ZM,KE,ZM,1822.6982899178465
KE--ZW,KE,ZW,1934.7986512150121
KH--KR,KH,KR,3627.526776096794
KH--KW,KH,KW,6195.693818355236
KH--LA,KH,LA,752.2034220837257
KH--LB,KH,LB,7408.908363562836
KH--MA,KH,MA,11232.335227401512
KH--MG,KH,MG,7142.515126046912
KH--MN,KH,MN,4036.1801968082964
KH--MR,KH,MR,12756.538990693714
KH--MX,KH,MX,15690.53956097069
KH--MY,KH,MY,992.7263690776939
KH--MZ,KH,MZ,8854.679751985106
KH--NA,KH,NA,10282.920434778236
KH--NG,KH,NG,10611.831272047602
KH--NL,KH,NL,9668.53605273599
KH--NO,KH,NO,9134.445047093664
KH--NP,KH,NP,2717.6784990620663
KH--NZ,KH,NZ,9225.745470441172
KH--OM,KH,OM,5070.947627560937
KH--PA,KH,PA,17683.09480938629
KH--PE,KH,PE,19812.239544774453
KH--PG,KH,PG,5224.373119483182
KH--PH,KH,PH,1774.253700615099
KH--PK,KH,PK,4052.8587718962995
KH--PL,KH,PL,8588.072621648058
KH--PT,KH,PT,11215.90397077624
KH--QA,KH,QA,5802.092279915378
KH--RO,KH,RO,8233.736104862584
KH--RS,KH,RS,8678.151071515771
KH--RU,KH,RU,7537.492567226419
KH--RW,KH,RW,8412.36240485777
KH--SA,KH,SA,6277.612559593695
KH--SB,KH,SB,6517.910256434691
KH--SE,KH,SE,8729.82433004941
KH--SG,KH,SG,1140.3697905830895
KH--SN,KH,SN,13045.197850890458
KH--TH,KH,TH,536.3467077262043
KH--TN,KH,TN,9667.180829297818
KH--TO,KH,TO,9444.954326766887
KH--TR,KH,TR,7667.512698897062
KH--TZ,KH,TZ,7905.324718798832
KH--UA,KH,UA,7922.0242639233675
KH--UG,KH,UG,8084.896309124925
KH--US,KH,US,14415.29162954409
KH--UY,KH,UY,16800.509473318336
KH--UZ,KH,UZ,4786.902607752084
KH--VN,KH,VN,1054.1754016976533
KH--VU,KH,VU,7683.227998157469
KH--WS,KH,WS,9616.154928853208
KH--ZA,KH,ZA,9264.195041300256
KH--ZM,KH,ZM,8954.722858954801
KH--ZW,KH,ZW,8741.291052367913
KR--KW,KR,KW,7186.190221863438
KR--LA,KR,LA,3221.6720983810515
KR--LB,KR,LB,7931.602353584012
KR--MA,KR,MA,10756.784508836095
KR--MG,KR,MG,10387.016801755939
KR--MN,KR,MN,1996.7394602260354
KR--MR,KR,MR,12732.996313363643
KR--MX,KR,MX,12067.859883839203
KR--MY,KR,MY,4601.299368792894
KR--MZ,KR,MZ,12086.599075767059
KR--NA,KR,NA,13219.744785006065
KR--NG,KR,NG,11887.41498494817
KR--NL,KR,NL,8579.921511952483
KR--NO,KR,NO,7736.93982941218
KR--NP,KR,NP,4025.109780303919
KR--NZ,KR,NZ,9994.193199560701
KR--OM,KR,OM,6597.790083455961
KR--PA,KR,PA,14164.49025770476
KR--PE,KR,PE,16309.70237354757
KR--PG,KR,PG,5615.743207204615
KR--PH,KR,PH,2612.8130222238005
KR--PK,KR,PK,4828.37891716201
KR--PL,KR,PL,7760.66724715256
KR--PT,KR,PT,10442.178115737892
KR--QA,KR,QA,7115.825851979612
KR--RO,KR,RO,7953.138713933992
KR--RS,KR,RS,8287.665811216517
KR--RU,KR,RU,6623.6510029551755
KR--RW,KR,RW,10756.667776161159
KR--SA,KR,SA,7561.8622427533055
KR--SB,KR,SB,6233.439222745848
KR--SE,KR,SE,7449.1900939572515
KR--SG,KR,SG,4664.185115043959
KR--SN,KR,SN,13134.589981893088
KR--TH,KR,TH,3719.513508661133
KR--TN,KR,TN,9525.712985255164
KR--TO,KR,TO,8875.47262728518
KR--TR,KR,TR,7765.002447792769
KR--TZ,KR,TZ,10537.870724122911
KR--UA,KR,UA,7313.668925959538
KR--UG,KR,UG,10381.053121123028
KR--US,KR,US,11188.89291648359
KR--UY,KR,UY,19599.1973657022
KR--UZ,KR,UZ,4892.924671609636
KR--VN,KR,VN,2740.7404572606933
KR--VU,KR,VU,7495.652981919345
KR--WS,KR,WS,8556.653308158066
KR--ZA,KR,ZA,12439.33130876874
KR--ZM,KR,ZM,11800.38231372603
KR--ZW,KR,ZW,11712.296839274906
KW--LA,KW,LA,5663.1902996691915
KW--LB,KW,LB,1282.8190875035543
KW--MA,KW,MA,5160.658591228144
KW--MG,KW,MG,5342.919529271103
KW--MN,KW,MN,5379.265660084407
KW--MR,KW,MR,6562.58389127149
KW--MX,KW,MX,13560.049472806615
KW--MY,KW,MY,6359.303993511371
KW--MZ,KW,MZ,6338.889428931875
KW--NA,KW,NA,6632.472107878843
KW--NG,KW,NG,4773.114373945891
KW--NL,KW,NL,4340.780339990699
KW--NO,KW,NO,4389.464960636981
KW--NP,KW,NP,3643.141225747392
KW--NZ,KW,NZ,15089.939683437955
KW--OM,KW,OM,1234.9607298318515
KW--PA,KW,PA,12979.972339432086
KW--PE,KW,PE,14048.621153535418
KW--PG,KW,PG,11414.55124537431
KW--PH,KW,PH,7601.639864188577
KW--PK,KW,PK,2433.291828337487
KW--PL,KW,PL,3372.082544093207
KW--PT,KW,PT,5289.659729632218
KW--QA,KW,QA,573.3171883026479
KW--RO,KW,RO,2553.5551090171584
KW--RS,KW,RS,2963.020019451662
KW--RU,KW,RU,3044.09192955812
KW--RW,KW,RW,3957.1069484917716
KW--SA,KW,SA,537.4532371362995
KW--SB,KW,SB,12651.06241647083
KW--SE,KW,SE,4024.89030828534
KW--SG,KW,SG,6673.482581511398
KW--SN,KW,SN,6864.3731708197665
KW--TH,KW,TH,5659.35338113834
KW--TN,KW,TN,3599.040661206099
KW--TO,KW,TO,15608.65099303324
KW--TR,KW,TR,1809.592331101263
KW--TZ,KW,TZ,4146.218432777519
KW--UA,KW,UA,2759.3484447703286
KW--UG,KW,UG,3607.0007166510914
KW--US,KW,US,10544.39228041099
KW--UY,KW,UY,13013.054156681255
KW--UZ,KW,UZ,2337.0293841154325
KW--VN,KW,VN,5848.125280494379
KW--VU,KW,VU,13867.04026996075
KW--WS,KW,WS,15598.634390627036
KW--ZA,KW,ZA,6449.41799115228
KW--ZM,KW,ZM,5388.574919083403
KW--ZW,KW,ZW,5529.021464960827
LA--LB,LA,LB,6832.124211901772
LA--MA,LA,MA,10596.304632339776
LA--MG,LA,MG,7274.7786761335965
LA--MN,LA,MN,3345.2210824578788
LA--MR,LA,MR,12212.172138697346
LA--MX,LA,MX,15240.326064303497
LA--MY,LA,MY,1639.8804023979283
LA--MZ,LA,MZ,8995.646787593367
LA--NA,LA,NA,10324.868837396978
LA--NG,LA,NG,10238.563575964086
LA--NL,LA,NL,8953.70518563622
LA--NO,LA,NO,8397.17415082617
LA--NP,LA,NP,2073.3432683043293
LA--NZ,LA,NZ,9900.435151284062
LA--OM,LA,OM,4606.733861782777
LA--PA,LA,PA,17015.6744143146
LA--PE,LA,PE,19347.842200308114
LA--PG,LA,PG,5764.084770806239
LA--PH,LA,PH,1998.3824199323299
LA--PK,LA,PK,3408.3921106496114
LA--PL,LA,PL,7881.048595622412
LA--PT,LA,PT,10546.76932631335
LA--QA,LA,QA,5318.211090858258
LA--RO,LA,RO,7571.605119193781
LA--RS,LA,RS,8011.617608406417
LA--RU,LA,RU,6812.862418814192
LA--RW,LA,RW,8240.660877192782
LA--SA,LA,SA,5802.1870313796035
LA--SB,LA,SB,6992.984242800758
LA--SE,LA,SE,7995.416217394354
LA--SG,LA,SG,1849.1933701052074
LA--SN,LA,SN,12525.622387796486
LA--TH,LA,TH,517.0894976156816
LA--TN,LA,TN,9045.050298810385
LA--TO,LA,TO,9947.29345023819
LA--TR,LA,TR,7038.4846166116595
LA--TZ,LA,TZ,7810.389837779813
LA--UA,LA,UA,7224.142375928774
LA--UG,LA,UG,7893.30932982456
LA--US,LA,US,13708.938124504955
LA--UY,LA,UY,17204.370881069142
LA--UZ,LA,UZ,4091.3604039070233
LA--VN,LA,VN,481.24834838017995
LA--VU,LA,VU,8206.057209776884
LA--WS,LA,WS,10036.544620017452
LA--ZA,LA,ZA,9384.114771369066
LA--ZM,LA,ZM,8946.745512991889
LA--ZW,LA,ZW,8774.954679205655
LB--MA,LB,MA,3885.4977207745587
LB--MG,LB,MG,5979.276189661187
LB--MN,LB,MN,5992.068815800316
LB--MR,LB,MR,5383.080548768962
LB--MX,LB,MX,12403.650858222294
LB--MY,LB,MY,7626.31746294087
LB--MZ,LB,MZ,6628.538077414494
LB--NA,LB,NA,6544.731468296073
LB--NG,LB,NG,3965.3758975772957
LB--NL,LB,NL,3185.649663114802
LB--NO,LB,NO,3411.500373116494
LB--NP,LB,NP,4769.539478605479
LB--NZ,LB,NZ,16367.997386592724
LB--OM,LB,OM,2517.1502146121484
LB--PA,LB,PA,11698.644640091328
LB--PE,LB,PE,12828.965993619591
LB--PG,LB,PG,12595.217009819775
LB--PH,LB,PH,8710.473412665811
LB--PK,LB,PK,3467.6227518022993
LB--PL,LB,PL,2349.106331481118
LB--PT,LB,PT,4007.1527010786
LB--QA,LB,QA,1817.7287031876024
LB--RO,LB,RO,1424.827218022456
LB--RS,LB,RS,1771.683770687878
LB--RU,LB,RU,2436.930580321914
LB--RW,LB,RW,4006.418230673028
LB--SA,LB,SA,1496.4498224996782
LB--SB,LB,SB,13760.792400683158
LB--SE,LB,SE,3108.7219109819152
LB--SG,LB,SG,7941.735170101704
LB--SN,LB,SN,5711.01356614648
LB--TH,LB,TH,6874.328944625466
LB--TN,LB,TN,2318.498469480532
LB--TO,LB,TO,16694.528153279014
LB--TR,LB,TR,712.0484184623677
LB--TZ,LB,TZ,4433.491361578226
LB--UA,LB,UA,1884.2034186830722
LB--UG,LB,UG,3727.000698333214
LB--US,LB,US,9373.700336540738
LB--UY,LB,UY,12197.406527441306
LB--UZ,LB,UZ,3074.391399810389
LB--VN,LB,VN,6967.813110069805
LB--VU,LB,VU,15018.041874894254
LB--WS,LB,WS,16488.197198738973
LB--ZA,LB,ZA,6638.627906522358
LB--ZM,LB,ZM,5508.197078939523
LB--ZW,LB,ZW,5739.877526449239
MA--MG,MA,MG,8214.497201998718
MA--MN,MA,MN,8800.132619655777
MA--MR,MA,MR,1986.2574109557029
MA--MX,MA,MX,9030.70859335305
MA--MY,MA,MY,11510.602148512982
MA--MZ,MA,MZ,7836.442536989188
MA--NA,MA,NA,6756.5806399252
MA--NG,MA,NG,3128.743164350726
MA--NL,MA,NL,2242.2927982728406
MA--NO,MA,NO,3151.447797422512
MA--NP,MA,NP,8527.574037485649
MA--NZ,MA,NZ,19184.614067775434
MA--OM,MA,OM,6385.01631350243
MA--PA,MA,PA,7866.965745163544
MA--PE,MA,PE,8994.063367057093
MA--PG,MA,PG,16218.435171442728
MA--PH,MA,PH,12306.704272957739
MA--PK,MA,PK,7189.637834826475
MA--PL,MA,PL,3003.7613829081456
MA--PT,MA,PT,561.1139331622182
MA--QA,MA,QA,5658.8922232853565
MA--RO,MA,RO,3043.8400608914867
MA--RS,MA,RS,2621.3009564915283
MA--RU,MA,RU,4154.088683247983
MA--RW,MA,RW,5545.672140233744
MA--SA,MA,SA,5250.266926333236
MA--SB,MA,SB,16969.936931915265
MA--SE,MA,SE,3357.2928975060963
MA--SG,MA,SG,11826.42016648286
MA--SN,MA,SN,2391.787943560576
MA--TH,MA,TH,10705.56891983213
MA--TN,MA,TN,1573.6686344540815
MA--TO,MA,TO,18185.369906753018
MA--TR,MA,TR,3564.835480066176
MA--TZ,MA,TZ,6314.658277637436
MA--UA,MA,UA,3528.2254241343594
MA--UG,MA,UG,5548.038188391309
MA--US,MA,US,6156.291767126741
MA--UY,MA,UY,9195.457649749493
MA--UZ,MA,UZ,6548.641721955706
MA--VN,MA,VN,10647.136952745917
MA--VU,MA,VU,18137.194571384614
MA--WS,MA,WS,17307.13399242957
MA--ZA,MA,ZA,7578.285436291664
MA--ZM,MA,ZM,6617.5283034058175
MA--ZW,MA,ZW,7003.075775822631
MG--MN,MG,MN,9465.940051997477
MG--MR,MG,MR,8057.699234079064
MG--MX,MG,MX,16530.69374198182
MG--MY,MG,MY,6414.079646799854
MG--MZ,MG,MZ,1721.2057177758531
MG--NA,MG,NA,3189.5506787287127
MG--NG,MG,NG,5371.047774348823
MG--NL,MG,NL,8904.443218929064
MG--NO,MG,NO,9348.834933725255
MG--NP,MG,NP,6573.921508313895
MG--NZ,MG,NZ,11415.299007323332
MG--OM,MG,OM,4856.1441823644345
MG--PA,MG,PA,14228.332545920986
MG--PE,MG,PE,13049.29079880193
MG--PG,MG,PG,10681.751147961953
MG--PH,MG,PH,8863.001161212129
MG--PK,MG,PK,6428.105704364575
MG--PL,MG,PL,8292.311948363844
MG--PT,MG,PT,8690.73011479802
MG--QA,MG,QA,4909.354955477785
MG--RO,MG,RO,7345.114276154595
MG--RS,MG,RS,7572.610786770103
MG--RU,MG,RU,8326.092148538668
MG--RW,MG,RW,2672.767201796038
MG--SA,MG,SA,4819.385088960629
MG--SB,MG,SB,11983.388931384161
MG--SE,MG,SE,9079.068247608202
MG--SG,MG,SG,6549.822352492061
MG--SN,MG,SN,8034.944837748758
MG--TH,MG,TH,6843.126767522538
MG--TN,MG,TN,7308.330104071791
MG--TO,MG,TO,13592.626689025312
MG--TR,MG,TR,6689.37697761659
MG--TZ,MG,TZ,1900.1439862077864
MG--UA,MG,UA,7861.081253050363
MG--UG,MG,UG,2681.454107456233
MG--US,MG,US,14277.323033796603
MG--UY,MG,UY,10013.351138107133
MG--UZ,MG,UZ,7036.636195349333
MG--VN,MG,VN,7741.985249329947
MG--VU,MG,VU,12388.683099473481
MG--WS,MG,WS,14396.552199735414
MG--ZA,MG,ZA,2121.860297112494
MG--ZM,MG,ZM,2081.382501045089
MG--ZW,MG,ZW,1744.4410182129682
MN--MR,MN,MR,10761.781269562665
MN--MX,MN,MX,12106.404753275441
MN--MY,MN,MY,4984.215239898464
MN--MZ,MN,MZ,11027.487484790476
MN--NA,MN,NA,11825.050671347806
MN--NG,MN,NG,9957.217071347306
MN--NL,MN,NL,6673.320928625783
MN--NO,MN,NO,5877.219316944668
MN--NP,MN,NP,2919.195482312107
MN--NZ,MN,NZ,11925.05587040784
MN--OM,MN,OM,5022.05914650997
MN--PA,MN,PA,13670.845565331236
MN--PE,MN,PE,16009.776813166116
MN--PG,MN,PG,7490.76493710484
MN--PH,MN,PH,3915.241723883254
MN--PK,MN,PK,3219.4477554898917
MN--PL,MN,PL,5796.4857302268765
MN--PT,MN,PT,8520.83408336254
MN--QA,MN,QA,5411.7112821593455
MN--RO,MN,RO,5956.590248901528
MN--RS,MN,RS,6295.273280094182
MN--RU,MN,RU,4649.3930159032025
MN--RW,MN,RW,9193.689354756072
MN--SA,MN,SA,5814.15272442797
MN--SB,MN,SB,8213.26180694492
MN--SE,MN,SE,5554.032035888165
MN--SG,MN,SG,5174.618644756113
MN--SN,MN,SN,11159.929206343231
MN--TH,MN,TH,3834.5680667942684
MN--TN,MN,TN,7531.340874988176
MN--TO,MN,TO,10864.88320665889
MN--TR,MN,TR,5781.856100220814
MN--TZ,MN,TZ,9137.255130620166
MN--UA,MN,UA,5324.154700035272
MN--UG,MN,UG,8819.850705750689
MN--US,MN,US,10379.161827431399
MN--UY,MN,UY,17995.2839601491
MN--UZ,MN,UZ,3042.4332197757153
MN--VN,MN,VN,2983.9335986346127
MN--VU,MN,VU,9484.194307606054
MN--WS,MN,WS,10507.232916642082
MN--ZA,MN,ZA,11297.423523998517
MN--ZM,MN,ZM,10443.522093645423
MN--ZW,MN,ZW,10450.27911091282
MR--MX,MR,MX,8671.249383870661
MR--MY,MR,MY,12808.711967521387
MR--MZ,MR,MZ,7165.220057854529
MR--NA,MR,NA,5759.734156119125
MR--NG,MR,NG,2728.1845980794374
MR--NL,MR,NL,4217.054635984907
MR--NO,MR,NO,5114.627142203614
MR--NP,MR,NP,10152.570245300854
MR--NZ,MR,NZ,17236.716067617843
MR--OM,MR,OM,7699.353905212802
MR--PA,MR,PA,6923.655017555725
MR--PE,MR,PE,7490.116918965849
MR--PG,MR,PG,17975.641260530643
MR--PH,MR,PH,14075.978566506827
MR--PK,MR,PK,8841.19398646236
MR--PL,MR,PL,4972.338234602186
MR--PT,MR,PT,2381.3092877265813
MR--QA,MR,QA,6962.507246677803
MR--RO,MR,RO,4877.000461469822
MR--RS,MR,RS,4494.693910062419
MR--RU,MR,RU,6113.2135948693995
MR--RW,MR,RW,5508.973857061588
MR--SA,MR,SA,6495.048883295423
MR--SB,MR,SB,18955.942644839048
MR--SE,MR,SE,5340.09241759298
MR--SG,MR,SG,13107.74181665337
MR--SN,MR,SN,405.7375690266554
MR--TH,MR,TH,12220.298919239776
MR--TN,MR,TN,3294.581829829968
MR--TO,MR,TO,17831.349216080394
MR--TR,MR,TR,5256.139616466288
MR--TZ,MR,TZ,6282.334634278068
MR--UA,MR,UA,5448.602498934778
MR--UG,MR,UG,5660.552466948839
MR--US,MR,US,6280.272965900277
MR--UY,MR,UY,7238.347830797109
MR--UZ,MR,UZ,8318.324805835662
MR--VN,MR,VN,12346.270205401805
MR--VU,MR,VU,19577.652979407467
MR--WS,MR,WS,17399.24361846586
MR--ZA,MR,ZA,6809.220088652382
MR--ZM,MR,ZM,6106.4975703158525
MR--ZW,MR,ZW,6500.632048481067
MX--MY,MX,MY,16634.32204066329
MX--MZ,MX,MZ,15045.390399139493
MX--NA,MX,NA,13441.826199324532
MX--NG,MX,NG,11398.49344176858
MX--NL,MX,NL,9230.824470291544
MX--NO,MX,NO,9207.206656401106
MX--NP,MX,NP,14764.0983133296
MX--NZ,MX,NZ,11096.668791733968
MX--OM,MX,OM,14668.398228609823
MX--PA,MX,PA,2408.372769610331
MX--PE,MX,PE,4242.004305490678
MX--PG,MX,PG,12837.092838602022
MX--PH,MX,PH,14235.182311520231
MX--PK,MX,PK,14066.453084225219
MX--PL,MX,PL,10192.871677759145
MX--PT,MX,PT,8683.463178335352
MX--QA,MX,QA,14133.071805918884
MX--RO,MX,RO,11019.112213552125
MX--RS,MX,RS,10635.443629419437
MX--RU,MX,RU,10735.215575427284
MX--RW,MX,RW,14176.133129350143
MX--SA,MX,SA,13896.334176917055
MX--SB,MX,SB,11499.140357591721
MX--SE,MX,SE,9597.983316257523
MX--SG,MX,SG,16619.715449178875
MX--SN,MX,SN,8626.492575918614
MX--TH,MX,TH,15755.522525889133
